Brooklyn Rolling Sales.  All Sales From October 2021 - September 2022,,,,,,,,,,,,,,,,,,, PTS Sales Data as of 10/11/2022 ,
"For sales prior to the Final Roll, Neighborhood Name and Descriptive Data reflect the most recent Final Roll.  Sales after the Final Roll, Neighborhood Name and Descriptive Data reflect current data.",,,,,,,,,,,,,,,,,,  ,  ,
Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
Note: Condominium and cooperative sales are on the unit level and understood to have a count of one.,,,,,,,,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
3,FORT GREENE,12 CONDOS - WALKUP APARTMENTS,2,1957,1001,,R2,"415 CARLTON AVENUE, A",A,11238,1,,1,,,1988,2,R2,"899,000",5/10/2022
3,FORT GREENE,12 CONDOS - WALKUP APARTMENTS,2,1957,1026,,R2,"424 ADELPHI STREET, C",C,11238,1,,1,,,,2,R2,"1,287,500",6/24/2022
3,FORT GREENE,12 CONDOS - WALKUP APARTMENTS,2,1958,1002,,R2,"387 ADELPHI STREET, B",B,11238,1,,1,,,,2,R2,"1,050,000",7/28/2022
3,FORT GREENE,12 CONDOS - WALKUP APARTMENTS,2,1958,1101,,R2,"421 ADELPHI STREET, A",A,11238,1,,1,,,1988,2,R2,0,6/11/2022
3,FORT GREENE,12 CONDOS - WALKUP APARTMENTS,2,1958,1101,,R2,"421 ADELPHI STREET, A",A,11238,1,,1,,,1988,2,R2,"900,000",8/1/2022
3,FORT GREENE,12 CONDOS - WALKUP APARTMENTS,2,1958,1104,,R2,"421 ADELPHI STREET, D",D,11238,1,,1,,,,2,R2,"97,833",7/29/2022
3,FORT GREENE,12 CONDOS - WALKUP APARTMENTS,2,1958,1115,,R2,"438 CLERMONT AVENUE, G",G,11238,1,,1,,,,2,R2,"899,000",6/16/2022
3,FORT GREENE,12 CONDOS - WALKUP APARTMENTS,2,1959,1016,,R2,"11 GATES AVENUE, D",D,11238,1,,1,,,,2,R2,"937,500",12/17/2021
3,FORT GREENE,12 CONDOS - WALKUP APARTMENTS,2,2073,1001,,R2,"159 CARLTON AVENUE, 1A",1A,11205,1,,1,,,1987,2,R2,"2,000,000",12/14/2021
3,FORT GREENE,12 CONDOS - WALKUP APARTMENTS,2,2073,1002,,R2,"159 CARLTON AVENUE, 1B",1B,11205,1,,1,,,1987,2,R2,"1,800,000",5/6/2022
3,FORT GREENE,12 CONDOS - WALKUP APARTMENTS,2,2073,1011,,R2,"159 CARLTON AVENUE, 4A",4A,11205,1,,1,,,1987,2,R2,0,5/17/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2044,1114,,R4,"122 ADELPHI STREET, 7B",7B,11205,1,,1,,,2007,2,R4,"1,349,000",6/10/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2062,1002,,R4,"112 FLEET PLACE, 2A",2A,11201,1,,1,,,2019,2,R4,"1,186,673",5/9/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2062,1004,,R4,"112 FLEET PLACE, 3A",3A,11201,1,,1,,,2019,2,R4,"1,252,448",5/4/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2062,1005,,R4,"112 FLEET STREET, 3B",3B,11201,1,,1,,,2019,2,R4,"970,000",1/31/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2062,1006,,R4,"112 FLEET PLACE, 4A",4A,11201,1,,1,,,2019,2,R4,"1,217,100",2/28/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2062,1007,,R4,"112 FLEET STREET, 4B",4B,11201,1,,1,,,2019,2,R4,"965,000",1/26/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2062,1008,,R4,"112 FLEET PLACE, 5A",5A,11201,1,,1,,,2019,2,R4,"1,288,086",5/13/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2062,1009,,R4,"112 FLEET STREET, 5B",5B,11201,1,,1,,,2019,2,R4,"993,000",1/21/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2062,1010,,R4,"112 FLEET PLACE, 6A",6A,11201,1,,1,,,2019,2,R4,"1,308,451",6/30/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2062,1011,,R4,"112 FLEET PLACE, 6B",6B,11201,1,,1,,,2019,2,R4,"995,994",6/10/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2062,1012,,R4,"112 FLEET PLACE, 7A",7A,11201,1,,1,,,2019,2,R4,"1,350,000",1/31/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2062,1013,,R4,"112 FLEET STREET, 7B",7B,11201,1,,1,,,2019,2,R4,"1,020,000",1/28/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2062,1014,,R4,"112 FLEET PLACE, 8A",8A,11201,1,,1,,,2019,2,R4,"1,247,356",3/24/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2062,1015,,R4,"112 FLEET PLACE, 8B",8B,11201,1,,1,,,2019,2,R4,"988,894",2/8/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2062,1017,,R4,"112 FLEET STREET, 9B",9B,11201,1,,1,,,2019,2,R4,"995,000",1/27/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2062,1019,,R4,"112 FLEET PLACE, 10B",10B,11201,1,,1,,,2019,2,R4,"999,000",3/18/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2062,1021,,R4,"112 FLEET STREET, 11B",11B,11201,1,,1,,,2019,2,R4,"1,060,000",2/2/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2062,1022,,R4,"112 FLEET PLACE, 12A",12A,11201,1,,1,,,2019,2,R4,"1,288,086",3/28/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2062,1023,,R4,"112 FLEET PLACE, 12B",12B,11201,1,,1,,,2019,2,R4,"999,000",2/16/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2075,1062,,R4,"174 VANDERBILT AVENUE, 212",212,11205,1,,1,,,,2,R4,"1,347,500",6/15/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2075,1064,,R4,"174 VANDERBILT AVENUE, 214",214,11205,1,,1,,,,2,R4,"1,205,000",2/4/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2075,1072,,R4,"174 VANDERBILT AVENUE, 308",308,11205,1,,1,,,,2,R4,"1,480,000",9/7/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2075,1082,,R4,"181 CLERMONT AVE, 406",406,11205,1,,1,,,,2,R4,"885,000",5/16/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2075,1096,,R4,"181 CLERMONT AVE, 506",506,11205,1,,1,,,,2,R4,"805,000",4/21/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2075,1112,,R4,"174 VANDERBILT AVENUE, 608",608,11205,1,,1,,,,2,R4,"2,300,000",10/28/2021
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2095,1105,,R4,"230 ASHLAND PLACE, 4A",4A,11217,1,,1,,,,2,R4,0,11/5/2021
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2095,1115,,R4,"230 ASHLAND PLACE, 6C",6C,11217,1,,1,,,,2,R4,0,11/24/2021
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2095,1131,,R4,"230 ASHLAND PLACE, 10C",10C,11217,1,,1,,,,2,R4,"1,220,000",7/26/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2095,1134,,R4,"230 ASHLAND PLACE, 11B",11B,11217,1,,1,,,,2,R4,0,7/21/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2095,1144,,R4,"230 ASHLAND PLACE, 14D",14D,11217,1,,1,,,,2,R4,0,11/9/2021
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2095,1146,,R4,"230 ASHLAND PLACE, 15B",15B,11217,1,,1,,,,2,R4,0,8/31/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2095,1148,,R4,"230 ASHLAND PLACE, 15D",15D,11217,1,,1,,,,2,R4,"1,265,000",6/6/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2095,1149,,R4,"230 ASHLAND PLACE, 16A",16A,11217,1,,1,,,,2,R4,"1,208,000",9/6/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2095,1154,,R4,"230 ASHLAND PLACE, 17B",17B,11217,1,,1,,,,2,R4,"1,111,000",11/29/2021
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2095,1155,,R4,"230 ASHLAND PLACE, 17C",17C,11217,1,,1,,,,2,R4,"1,350,000",7/26/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2095,1177,,R4,"230 ASHLAND PLACE, 23A",23A,11217,1,,1,,,,2,R4,"1,325,000",8/3/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2095,1192,,R4,"230 ASHLAND PLACE, 26D",26D,11217,1,,1,,,,2,R4,0,4/21/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2101,1013,,R4,"69 SOUTH OXFORD ST, 4A",4A,11217,1,,1,,,1890,2,R4,"850,000",10/29/2021
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2101,1022,,R4,"69 SOUTH OXFORD STREET, 6B",6B,11217,1,,1,,,1931,2,R4,"1,655,000",7/14/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2106,1002,,R4,"96 ROCKWELL PLACE, 2A",2A,11217,1,,1,,,1920,2,R4,0,2/28/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2106,1015,,R4,"96 ROCKWELL PLACE, 5B",5B,11217,1,,1,,,1920,2,R4,"675,000",3/30/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2106,1030,,R4,"96 ROCKWELL PLACE, 9C",9C,11217,1,,1,,,1920,2,R4,"1,300,000",2/11/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2106,1033,,R4,"96 ROCKWELL PLACE, 10C",10C,11217,1,,1,,,1920,2,R4,"1,450,000",3/29/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2111,1033,,R4,"1 HANSON PLACE, 11E",11E,11217,1,,1,,,,2,R4,"537,500",8/1/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2111,1044,,R4,"1 HANSON PLACE, 12D",12D,11217,1,,1,,,,2,R4,"1,125,000",5/6/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2111,1056,,R4,"1 HANSON PLACE, 13D",13D,11217,1,,1,,,,2,R4,"1,102,500",6/23/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2111,1072,,R4,"1 HANSON PLACE, 14H",14H,11217,1,,1,,,,2,R4,"1,895,000",6/17/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2111,1080,,R4,"1 HANSON PLACE, 15D",15D,11217,1,,1,,,,2,R4,"1,070,000",12/23/2021
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2111,1082,,R4,"1 HANSON PLACE, 15F",15F,11217,1,,1,,,,2,R4,"2,350,000",10/22/2021
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2111,1083,,R4,"1 HANSON PLACE, 15G",15G,11217,1,,1,,,,2,R4,"2,350,000",10/22/2021
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2111,1086,,R4,"1 HANSON PLACE, 15K",15K,11217,1,,1,,,,2,R4,"1,530,000",4/11/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2111,1098,,R4,"1 HANSON PLACE, 16K",16K,11217,1,,1,,,,2,R4,"1,699,000",6/2/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2111,1119,,R4,"1 HANSON PLACE, 18G",18G,11217,1,,1,,,,2,R4,"1,915,000",2/22/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2111,1121,,R4,"1 HANSON, 18J",18J,11217,1,,1,,,,2,R4,"1,580,000",1/18/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2111,1139,,R4,"1 HANSON PLACE, 21E",21E,11217,1,,1,,,,2,R4,"1,400,000",6/24/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2111,1145,,R4,"1 HANSON PLACE, 22D",22D,11217,1,,1,,,,2,R4,"2,331,200",6/1/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2111,1146,,R4,"1 HANSON PLACE, 22E",22E,11217,1,,1,,,,2,R4,0,1/12/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2111,1165,,R4,"1 HANSON PLACE, 25B",25B,11217,1,,1,,,,2,R4,"1,340,000",7/13/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2111,1173,,R4,"1 HANSON PLACE, 28A",28A,11217,1,,1,,,,2,R4,"3,200,000",2/9/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2120,1013,,R4,"381 CARLTON AVENUE, 6WEST",6WEST,11238,1,,1,,,,2,R4,0,2/10/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2120,1023,,R4,"383 CARLTON AVE, 9EAST",9EAST,11238,1,,1,,,,2,R4,"1,486,000",1/19/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2120,1024,,R4,"383 CARLTON AVENUE, 10 SO",10 SO,11238,1,,1,,,,2,R4,"833,000",7/14/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2120,1026,,R4,"381 CARLTON AVENUE, 10EAS",10EAS,11238,1,,1,,,,2,R4,"1,800,000",8/1/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2121,1003,,R4,"75 GREENE AVENUE, 1C",1C,11238,1,,1,,,1930,2,R4,0,5/17/2022
3,FORT GREENE,13 CONDOS - ELEVATOR APARTMENTS,2,2121,1015,,R4,"75 GREENE AVENUE, 4C",4C,11238,1,,1,,,1930,2,R4,0,12/6/2021
3,FORT GREENE,14 RENTALS - 4-10 UNIT,2A,2075,26,,S3,390 MYRTLE AVENUE,,11205,3,1,4,"1,581","3,760",1968,2,S3,"675,000",2/1/2022
3,FORT GREENE,14 RENTALS - 4-10 UNIT,2B,2098,85,,S9,69 LAFAYETTE AVENUE,,11217,5,2,7,"1,600","6,400",1930,2,S9,"3,600,000",6/10/2022
3,FORT GREENE,14 RENTALS - 4-10 UNIT,2A,2098,87,,S3,65 LAFAYETTE AVENUE,,11217,3,1,4,"1,600","3,200",1930,2,S3,"3,250,000",12/30/2021
3,FORT GREENE,14 RENTALS - 4-10 UNIT,2A,2099,83,,S4,81 LAFAYETTE AVENUE,,11217,4,1,5,"1,600","2,200",1925,2,S4,0,12/6/2021
3,FORT GREENE,14 RENTALS - 4-10 UNIT,2A,2099,83,,S4,81 LAFAYETTE AVENUE,,11217,4,1,5,"1,600","2,200",1925,2,S4,"2,200,000",4/6/2022
3,FORT GREENE,14 RENTALS - 4-10 UNIT,2B,2113,35,,S9,662 FULTON STREET,,11217,5,2,7,"2,724","9,960",1930,2,S9,"7,900,000",8/4/2022
3,FORT GREENE,14 RENTALS - 4-10 UNIT,2B,2114,15,,S9,666 FULTON STREET,,11217,5,2,7,"1,986","7,948",1930,2,S9,"7,500,000",8/4/2022
3,FORT GREENE,14 RENTALS - 4-10 UNIT,2A,2117,35,,S5,775 FULTON STREET,,11217,5,1,6,"1,436","2,800",1930,2,S5,"4,000,000",11/3/2021
3,FORT GREENE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,1959,1204,,R1,"394 VANDERBILT AVENUE, 3",3,11238,1,,1,,,1899,2,R1,0,4/8/2022
3,FORT GREENE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2004,1101,,R1,"171 SOUTH PORTLAND AVENU, 1A",1A,11217,1,,1,,,2016,2,R1,"80,000",1/13/2022
3,FORT GREENE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2004,1202,,R1,"164 SOUTH OXFORD STREET, 1B",1B,11217,1,,1,,,2016,2,R1,"1,995,000",9/13/2022
3,FORT GREENE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2004,1205,,R1,"164 SOUTH OXFORD STREET, 3A",3A,11217,1,,1,,,2016,2,R1,"1,500,000",6/2/2022
3,FORT GREENE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2044,1401,,R1,"85 CARLTON AVENUE, 1F",1F,11205,1,,1,,,2019,2,R1,"1,195,000",11/2/2021
3,FORT GREENE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2044,1402,,R1,"85 CARLTON AVENUE, 2F",2F,11205,1,,1,,,2019,2,R1,"585,000",11/10/2021
3,FORT GREENE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2044,1403,,R1,"85 CARLTON AVENUE, 2R",2R,11205,1,,1,,,2019,2,R1,"595,000",10/29/2021
3,FORT GREENE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2044,1404,,R1,"85 CARLTON AVENUE, 3F",3F,11205,1,,1,,,2019,2,R1,"620,000",10/12/2021
3,FORT GREENE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2044,1405,,R1,"85 CARLTON AVENUE, 3R",3R,11205,1,,1,,,2019,2,R1,"635,000",11/12/2021
3,FORT GREENE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2044,1406,,R1,"85 CARLTON AVENUE, 4F",4F,11205,1,,1,,,2019,2,R1,"687,319",10/18/2021
3,FORT GREENE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2044,1407,,R1,"85 CARLTON AVENUE, 4R",4R,11205,1,,1,,,2019,2,R1,"947,000",3/15/2022
3,FORT GREENE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2073,1101,,R1,"181 CARLTON AVENUE, B",B,11205,1,,1,,,1901,2,R1,"2,907,104",5/25/2022
3,FORT GREENE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2073,1102,,R1,"181 CARLTON AVENUE, 1",1,11205,1,,1,,,1901,2,R1,"2,700,000",5/12/2022
3,FORT GREENE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2073,1103,,R1,"181 CARLTON AVE, 2",2,11205,1,,1,,,1901,2,R1,"2,596,538",5/10/2022
3,FORT GREENE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2073,1104,,R1,"181 CARLTON AVENUE, 3A",3A,11205,1,,1,,,1901,2,R1,"2,068,888",5/20/2022
3,FORT GREENE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2073,1105,,R1,"181 CARLTON AVENUE, 3B",3B,11205,1,,1,,,1901,2,R1,"2,316,519",5/19/2022
3,FORT GREENE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2074,1301,,R1,"161 ADELPHI STREET, 1",1,11205,1,,1,,,1899,2,R1,"665,000",12/21/2021
3,FORT GREENE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2074,1302,,R1,"161 ADELPHI STREET, 2",2,11205,1,,1,,,1899,2,R1,"765,000",11/12/2021
3,FORT GREENE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2099,1201,,R1,"4 SOUTH PORTLAND AVE, 1",1,11217,1,,1,,,,2,R1,"1,890,000",8/5/2022
3,FORT GREENE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2099,1202,,R1,"4 SOUTH PORTLAND AVE, 2",2,11217,1,,1,,,,2,R1,"1,775,000",10/7/2021
3,FORT GREENE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2099,1204,,R1,"4 SOUTH PORTLAND AVENUE, 4",4,11217,1,,1,,,,2,R1,"1,970,000",6/15/2022
3,FORT GREENE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2100,1003,,R1,"10 SOUTH OXFORD STREET, 3",3,11217,1,,1,,,1931,2,R1,0,1/21/2022
3,FORT GREENE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2101,1301,,R1,"268 CUMBERLAND STREET, 1A",1A,11205,1,,1,,,2008,2,R1,"996,000",11/10/2021
3,FORT GREENE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2101,1303,,R1,"268 CUMBERLAND STREET, 2A",2A,11205,1,,1,,,2008,2,R1,0,11/18/2021
3,FORT GREENE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2102,1001,,R1,"280 CARLTON AVE, 1",1,11205,1,,1,,,1855,2,R1,"1,260,000",7/19/2022
3,FORT GREENE,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,2113,1006,,R1,"115 FORT GREENE PLACE, 3A",3A,11217,1,,1,,,2000,2,R1,0,12/22/2021
3,FORT GREENE,17 CONDO COOPS,2,2004,1003,,R9,"212 S OXFORD STREET, 9A",,11217,,,,,,2009,2,R9,"1,825,000",12/17/2021
3,FORT GREENE,17 CONDO COOPS,2,2004,1003,,R9,"212 SOUTH OXFORD STREET, 8J",,11217,,,,,,2009,2,R9,"1,075,000",1/19/2022
3,FORT GREENE,17 CONDO COOPS,2,2004,1003,,R9,"212 SOUTH OXFORD STREET, PHC",,11217,,,,,,2009,2,R9,"1,520,001",12/17/2021
3,FORT GREENE,17 CONDO COOPS,2C,2116,1002,,R9,"96 SOUTH PORTLAND AVE, 4",,11217,,,,,,1931,2,R9,"999,000",7/15/2022
3,FORT GREENE,21 OFFICE BUILDINGS,4,2003,34,,O3,78 HANSON PLACE,,11217,0,8,8,"4,599","30,400",1930,4,O3,0,8/10/2022
3,FORT GREENE,21 OFFICE BUILDINGS,4,2095,10,,O7,19 ROCKWELL PLACE,,11217,0,3,3,"10,068","29,331",1930,4,O7,0,12/14/2021
3,FORT GREENE,22 STORE BUILDINGS,4,2104,30,,K1,226 DEKALB AVENUE,,11205,0,2,2,"1,451","1,450",1930,4,K1,"3,000,000",9/14/2022
3,FORT GREENE,22 STORE BUILDINGS,4,2113,34,,K2,660 FULTON STREET,,11217,0,1,1,"1,260","3,078",1930,4,K2,"2,250,000",2/17/2022
3,FORT GREENE,29 COMMERCIAL GARAGES,4,2003,29,,G7,68 HANSON PLACE,,11217,0,0,0,"1,799",0,,4,G7,"42,600,000",9/30/2022
3,FORT GREENE,29 COMMERCIAL GARAGES,4,2050,98,,G7,N/A MYRTLE AVENUE,,11201,0,0,0,"6,032",0,,4,G7,"33,250,000",11/12/2021
3,FORT GREENE,30 WAREHOUSES,4,2050,100,,E7,67 PRINCE STREET,,11201,0,2,2,"25,482","114,500",1948,4,E7,"33,250,000",11/12/2021
3,FORT GREENE,32 HOSPITAL AND HEALTH FACILITIES,4,2088,25,,I1,240 WILLOUGHBY STREET,,11201,0,1,1,"30,744","161,845",1946,4,I1,"75,000,000",12/21/2021
3,FORT GREENE,33 EDUCATIONAL FACILITIES,4,2061,100,,W9,101 FLEET PLACE,,11201,0,1,1,"20,073","20,073",1952,4,W9,"42,750,000",12/9/2021
3,FORT GREENE,38 ASYLUMS AND HOMES,4,2003,19,,N2,62 HANSON PLACE,,11217,0,0,0,"23,699","57,200",1956,4,N2,"42,600,000",9/30/2022
3,FORT GREENE,44 CONDO PARKING,4,2062,1024,,RG,"112 FLEET PLACE, P1",P1,11201,,1,1,,,2019,4,RG,"1,350,000",1/31/2022
3,FORT GREENE,44 CONDO PARKING,4,2075,1024,,RG,"181 CLERMONT AVENUE, P24",P24,11205,,1,1,,,,4,RG,"70,000",5/9/2022
3,FORT GREENE,44 CONDO PARKING,4,2075,1031,,RG,"181 CLERMONT AVENUE, P31",P31,11205,,1,1,,,,4,RG,"1,480,000",9/7/2022
3,FORT GREENE,44 CONDO PARKING,4,2075,1037,,RG,"181 CLERMONT AVENUE, P37",P37,11205,,1,1,,,,4,RG,"2,300,000",10/28/2021
3,FORT GREENE,47 CONDO NON-BUSINESS STORAGE,4,2062,1029,,RS,"112 FLEET PLACE, S4",S4,11201,,1,1,,,2019,4,RS,"1,252,448",5/4/2022
3,FORT GREENE,47 CONDO NON-BUSINESS STORAGE,4,2062,1031,,RS,"112 FLEET PLACE, S6",S6,11201,,1,1,,,2019,4,RS,"1,308,451",6/30/2022
3,FORT GREENE,47 CONDO NON-BUSINESS STORAGE,4,2062,1035,,RS,"112 FLEET STREET, S10",S10,11201,,1,1,,,2019,4,RS,"965,000",1/26/2022
3,FORT GREENE,47 CONDO NON-BUSINESS STORAGE,4,2062,1036,,RS,"112 FLEET PLACE, S11",S11,11201,,1,1,,,2019,4,RS,"1,350,000",1/31/2022
3,FORT GREENE,47 CONDO NON-BUSINESS STORAGE,4,2062,1037,,RS,"112 FLEET STREET, S12",S12,11201,,1,1,,,2019,4,RS,"970,000",1/31/2022
3,FORT GREENE,47 CONDO NON-BUSINESS STORAGE,4,2062,1038,,RS,"112 FLEET PLACE, S13",S13,11201,,1,1,,,2019,4,RS,"999,000",3/18/2022
3,FORT GREENE,47 CONDO NON-BUSINESS STORAGE,4,2062,1039,,RS,"112 FLEET STREET, S14",S14,11201,,1,1,,,2019,4,RS,"995,000",1/27/2022
3,FORT GREENE,47 CONDO NON-BUSINESS STORAGE,4,2062,1040,,RS,"112 FLEET PLACE, S15",S15,11201,,1,1,,,2019,4,RS,"1,247,356",3/24/2022
3,FORT GREENE,47 CONDO NON-BUSINESS STORAGE,4,2062,1041,,RS,"112 FLEET STREET, S16",S16,11201,,1,1,,,2019,4,RS,"1,060,000",2/2/2022
3,FORT GREENE,47 CONDO NON-BUSINESS STORAGE,4,2062,1042,,RS,"112 FLEET STREET, S17",S17,11201,,1,1,,,2019,4,RS,"1,020,000",1/28/2022
3,FORT GREENE,47 CONDO NON-BUSINESS STORAGE,4,2062,1043,,RS,"112 FLEET PLACE, S18",S18,11201,,1,1,,,2019,4,RS,"1,288,086",3/28/2022
3,FORT GREENE,47 CONDO NON-BUSINESS STORAGE,4,2062,1044,,RS,"112 FLEET PLACE, S19",S19,11201,,1,1,,,2019,4,RS,"7,500",5/11/2022
3,FORT GREENE,47 CONDO NON-BUSINESS STORAGE,4,2062,1045,,RS,"112 FLEET PLACE, S20",S20,11201,,1,1,,,2019,4,RS,"1,217,100",2/28/2022
3,FORT GREENE,47 CONDO NON-BUSINESS STORAGE,4,2062,1047,,RS,"112 FLEET PLACE, S22",S22,11201,,1,1,,,2019,4,RS,"1,288,086",5/13/2022
3,FORT GREENE,47 CONDO NON-BUSINESS STORAGE,4,2121,1033,,RS,"75 GREENE AVENUE, STORA",STORAGE11,11238,,1,1,,,1930,4,RS,0,12/6/2021
