X,Y,Trt,/,Site,elevation,elevation_st,meanndvi,medianndvi,stndvi,nvdi_st
482241.3387,6366536.907,1,/,Dryandra,320,0.400899152,0.830253059,0.196104524,0.191369916,0.135007613
482241.3387,6366036.907,1,/,Dryandra,305,0.586436041,0.098526499,0.023686413,0.831630016,0.986120132
482241.3387,6365536.907,1,/,Dryandra,388,0.58101434,0.963435047,0.479600582,0.07651841,0.541258383
482241.3387,6365036.907,1,/,Dryandra,352,0.130172641,0.112288929,0.672736043,0.221322648,0.336643235
482241.3387,6364536.907,1,/,Dryandra,392,0.56233382,0.853197937,0.031570819,0.515374986,0.136110799
482241.3387,6364036.907,1,/,Dryandra,304,0.216485624,0.643381041,0.096639424,0.072404525,0.461350458
482241.3387,6363536.907,1,/,Dryandra,396,0.562621183,0.799618444,0.311009705,0.014756257,0.991706675
482741.3387,6369036.907,1,/,Dryandra,307,0.120009907,0.90750493,0.345367564,0.820113089,0.883724443
482741.3387,6368536.907,1,/,Dryandra,365,0.096353255,0.109275093,0.752084575,0.881013691,0.535711049
482741.3387,6368036.907,1,/,Dryandra,342,0.916048104,0.98371865,0.472718621,0.034575096,0.141404524
482741.3387,6367536.907,1,/,Dryandra,374,0.107613206,0.279083243,0.431411387,0.454297393,0.269425252
482741.3387,6367036.907,1,/,Dryandra,348,0.575879874,0.284578195,0.348483228,0.601668289,0.875142311
482741.3387,6366536.907,1,/,Dryandra,322,0.134502427,0.145301896,0.285490644,0.23233308,0.729906965
482741.3387,6366036.907,1,/,Dryandra,307,0.957063991,0.857165063,0.205197839,0.113650919,0.465843755
482741.3387,6365536.907,1,/,Dryandra,321,0.715963096,0.107719849,0.496983204,0.184081259,0.989298997
482741.3387,6365036.907,1,/,Dryandra,371,0.195763049,0.049708312,0.242366734,0.120308264,0.721002342
482741.3387,6364536.907,1,/,Dryandra,337,0.247994472,0.32495592,0.527755902,0.376653007,0.758285684
482741.3387,6364036.907,1,/,Dryandra,376,0.857285396,0.807174042,0.443842494,0.871381101,0.508138937
482741.3387,6363536.907,1,/,Dryandra,302,0.169091581,0.344635171,0.577019809,0.331423215,0.276779978
483241.3387,6369036.907,1,/,Dryandra,391,0.340414812,0.040845391,0.591287298,0.071038203,0.090185048
483241.3387,6368536.907,1,/,Dryandra,394,0.998624176,0.191832466,0.558891959,0.861571591,0.006947236
483241.3387,6368036.907,1,/,Dryandra,338,0.059427417,0.972050836,0.725727603,0.24250688,0.638473709
483241.3387,6367536.907,1,/,Dryandra,315,0.482931465,0.250958163,0.176133046,0.703868997,0.06258275
483241.3387,6367036.907,1,/,Dryandra,354,0.348539679,0.180469821,0.550861892,0.317752554,0.073164192
483241.3387,6366536.907,1,/,Dryandra,365,0.13549248,0.876275037,0.941803294,0.960022707,0.873031213
483241.3387,6366036.907,1,/,Dryandra,385,0.757596672,0.769076965,0.286471292,0.853865419,0.704978589
483241.3387,6365536.907,1,/,Dryandra,360,0.98875393,0.504087951,0.206974854,0.513142279,0.243667468
483241.3387,6365036.907,1,/,Dryandra,329,0.797790932,0.860707903,0.539829756,0.830510392,0.133492311
483241.3387,6364536.907,1,/,Dryandra,351,0.080781325,0.996382078,0.598434704,0.223460495,0.681497665
483241.3387,6364036.907,1,/,Dryandra,322,0.40010809,0.381844514,0.575773509,0.011650102,0.306066483
483241.3387,6363536.907,1,/,Dryandra,326,0.7239947,0.797044202,0.795244638,0.232400853,0.684535143
483741.3387,6369036.907,1,/,Dryandra,374,0.764922588,0.660969033,0.138843183,0.399118804,0.736996956
483741.3387,6368536.907,1,/,Dryandra,351,0.391369881,0.812772207,0.73075851,0.785771287,0.555719535
483741.3387,6368036.907,1,/,Dryandra,344,0.035692244,0.020425606,0.113477585,0.431466721,0.188463879
483741.3387,6367536.907,1,/,Dryandra,395,0.638935693,0.352900685,0.749309616,0.345520637,0.679807148
483741.3387,6367036.907,1,/,Dryandra,397,0.829581558,0.244363124,0.892115102,0.694581049,0.661025435
483741.3387,6366536.907,1,/,Dryandra,324,0.641659202,0.042961495,0.146742727,0.275193657,0.93941205
483741.3387,6366036.907,1,/,Dryandra,395,0.954387841,0.815452182,0.807482025,0.314466959,0.459971182
483741.3387,6365536.907,1,/,Dryandra,346,0.824329178,0.801885969,0.84098043,0.572194258,0.77010073
483741.3387,6365036.907,1,/,Dryandra,382,0.792965016,0.80407921,0.209720923,0.202448902,0.58059929
483741.3387,6364536.907,1,/,Dryandra,324,0.589694758,0.309890174,0.019474858,0.723500749,0.122509541
483741.3387,6364036.907,1,/,Dryandra,370,0.70119678,0.407308462,0.790257796,0.661358018,0.879181366
483741.3387,6363536.907,1,/,Dryandra,347,0.294303094,0.17231757,0.429361246,0.317660293,0.165106344
484241.3387,6369036.907,1,/,Dryandra,314,0.417333459,0.80811053,0.368292366,0.691339023,0.610299759
484241.3387,6368536.907,1,/,Dryandra,373,0.901148777,0.299288785,0.441059532,0.027510006,0.469298662
484241.3387,6368036.907,1,/,Dryandra,395,0.72068501,0.660639914,0.050332231,0.637076879,0.445173778
484241.3387,6367536.907,1,/,Dryandra,314,0.848885953,0.093207918,0.174981233,0.026471325,0.67622792
484241.3387,6367036.907,1,/,Dryandra,301,0.880121157,0.897300394,0.665136571,0.894652401,0.356495641
484241.3387,6366536.907,1,/,Dryandra,393,0.974028978,0.062219639,0.383128094,0.100994413,0.337768554
484241.3387,6366036.907,1,/,Dryandra,319,0.160004402,0.545243321,0.616042287,0.109445434,0.096078805
484241.3387,6365536.907,1,/,Dryandra,383,0.784320473,0.424696907,0.670766099,0.783605479,0.037531881
484241.3387,6365036.907,1,/,Dryandra,357,0.462074249,0.638143762,0.967498374,0.885625361,0.275591618
484241.3387,6364536.907,1,/,Dryandra,304,0.972957444,0.135870284,0.327152939,0.654681927,0.582404918
484241.3387,6364036.907,1,/,Dryandra,396,0.060040344,0.307789822,0.656967839,0.885207068,0.299108484
484241.3387,6363536.907,1,/,Dryandra,331,0.805932745,0.28756889,0.25851454,0.340088773,0.112809526
484741.3387,6369036.907,1,/,Dryandra,398,0.80620271,0.690895059,0.943849738,0.816429081,0.904883801
484741.3387,6368536.907,1,/,Dryandra,389,0.855242198,0.651951063,0.213715962,0.689507598,0.349236684
484741.3387,6368036.907,1,/,Dryandra,362,0.587656132,0.61403713,0.262607125,0.885491165,0.835733255
484741.3387,6367536.907,1,/,Dryandra,389,0.134934956,0.743231998,0.064397985,0.350850573,0.639726649
484741.3387,6367036.907,1,/,Dryandra,342,0.383148747,0.985593697,0.623885339,0.457593536,0.088471737
484741.3387,6366536.907,1,/,Dryandra,348,0.1974289,0.825082783,0.762494278,0.597671609,0.189743776
484741.3387,6366036.907,1,/,Dryandra,388,0.670856095,0.004209339,0.312477873,0.605623333,0.380241275
484741.3387,6365536.907,1,/,Dryandra,375,0.837073634,0.513898574,0.481081543,0.196947469,0.762971674
484741.3387,6365036.907,1,/,Dryandra,306,0.292412981,0.466375311,0.566079793,0.526891682,0.003375116
484741.3387,6364536.907,1,/,Dryandra,345,0.233502737,0.204291415,0.727015927,0.148027633,0.564436215
484741.3387,6364036.907,1,/,Dryandra,382,0.068518129,0.188508772,0.053054229,0.062910661,0.333860699
484741.3387,6363536.907,1,/,Dryandra,328,0.219056473,0.944028321,0.976184563,0.280014412,0.960757061
485241.3387,6369036.907,1,/,Dryandra,346,0.795656051,0.173763792,0.252476266,0.036549947,0.712070208
485241.3387,6368536.907,1,/,Dryandra,350,0.031635978,0.175653654,0.216008635,0.595869408,0.743273446
485241.3387,6368036.907,1,/,Dryandra,385,0.009790436,0.099547654,0.198558755,0.579246373,0.261771425
485241.3387,6367536.907,1,/,Dryandra,325,0.555472866,0.727927933,0.591914335,0.444829536,0.574246891
485241.3387,6367036.907,1,/,Dryandra,324,0.497531061,0.188476892,0.464222008,0.624025835,0.230609346
485241.3387,6366536.907,1,/,Dryandra,337,0.208523747,0.511462555,0.822678189,0.84715323,0.878948517
485241.3387,6366036.907,1,/,Dryandra,346,0.870619383,0.038202579,0.303223054,0.696130169,0.051648939
485241.3387,6365536.907,1,/,Dryandra,391,0.041894225,0.023902774,0.889277397,0.423085823,0.17131741
485241.3387,6365036.907,1,/,Dryandra,306,0.890905622,0.578481396,0.882466023,0.0669684,0.375495946
485241.3387,6364536.907,1,/,Dryandra,377,0.70500354,0.10134706,0.907488173,0.402499518,0.961853843
485241.3387,6364036.907,1,/,Dryandra,310,0.147211636,0.598653302,0.844932184,0.325315447,0.382461016
485241.3387,6363536.907,1,/,Dryandra,359,0.027606597,0.696605875,0.271113842,0.492218512,0.094995191
485741.3387,6369036.907,1,/,Dryandra,395,0.73759416,0.129883183,0.514205828,0.13684451,0.481163865
485741.3387,6368536.907,1,/,Dryandra,375,0.214934637,0.340192851,0.027354129,0.680562005,0.05732963
485741.3387,6368036.907,1,/,Dryandra,381,0.972505788,0.872379494,0.514532738,0.75728482,0.419823258
485741.3387,6367536.907,1,/,Dryandra,330,0.25160894,0.856308547,0.021444637,0.8268339,0.918788268
485741.3387,6367036.907,1,/,Dryandra,361,0.514742294,0.657003808,0.264210897,0.908361118,0.106524829
485741.3387,6366536.907,1,/,Dryandra,389,0.236740867,0.666237278,0.21638427,0.154091908,0.477619411
485741.3387,6366036.907,1,/,Dryandra,355,0.205986416,0.686323708,0.570087774,0.307502747,0.607885849
485741.3387,6365536.907,1,/,Dryandra,333,0.918554748,0.108695687,0.725522633,0.391976083,0.388163549
485741.3387,6365036.907,1,/,Dryandra,378,0.667333358,0.756542743,0.096243486,0.442593173,0.767906634
485741.3387,6364536.907,1,/,Dryandra,386,0.62712483,0.953859659,0.406245262,0.394146008,0.634238929
485741.3387,6364036.907,1,/,Dryandra,369,0.017675077,0.899353821,0.154086404,0.28371649,0.471523443
485741.3387,6363536.907,1,/,Dryandra,349,0.285990607,0.270740542,0.197307069,0.854298718,0.725248966
486241.3387,6368536.907,1,/,Dryandra,369,0.069776438,0.727427045,0.327022671,0.178432156,0.650617898
486241.3387,6368036.907,1,/,Dryandra,302,0.441596101,0.939130806,0.913614363,0.521326641,0.746378373
486241.3387,6367536.907,1,/,Dryandra,351,0.883401574,0.885057629,0.102043834,0.721991879,0.616552447
486241.3387,6367036.907,1,/,Dryandra,306,0.68378354,0.530703187,0.932614997,0.858050055,0.749267766
486241.3387,6366536.907,1,/,Dryandra,332,0.511505248,0.12414857,0.227279384,0.181580724,0.787893875
486241.3387,6366036.907,1,/,Dryandra,311,0.625804268,0.197787055,0.479433257,0.122700319,0.528160549
486241.3387,6365536.907,1,/,Dryandra,392,0.571987075,0.488861298,0.650906223,0.90453747,0.121461836
486241.3387,6365036.907,1,/,Dryandra,344,0.338459108,0.609827091,0.486085088,0.681253433,0.102020621
486241.3387,6364536.907,1,/,Dryandra,320,0.270855224,0.156158817,0.965177857,0.546877097,0.495498598
486241.3387,6364036.907,1,/,Dryandra,379,0.221592239,0.086465514,0.688070741,0.878000107,0.276202833
486241.3387,6363536.907,1,/,Dryandra,376,0.65132424,0.374716428,0.416725466,0.277685306,0.448823245
486741.3387,6366536.907,1,/,Dryandra,346,0.463777249,0.624188113,0.209029398,0.879033407,0.80364802
486741.3387,6366036.907,1,/,Dryandra,394,0.561033444,0.420088613,0.892221505,0.086370719,0.901691296
486741.3387,6365536.907,1,/,Dryandra,397,0.284879328,0.93223627,0.452399208,0.617647331,0.596078762
486741.3387,6365036.907,1,/,Dryandra,340,0.399277583,0.109370205,0.980781137,0.40578037,0.118321868
486741.3387,6364536.907,1,/,Dryandra,377,0.403537154,0.590606277,0.617993974,0.180618908,0.720795719
486741.3387,6364036.907,1,/,Dryandra,301,0.167677404,0.658244308,0.109519009,0.58071282,0.838644785
486741.3387,6363536.907,1,/,Dryandra,366,0.555723105,0.277427363,0.1187039,0.789504258,0.821182481
487241.3387,6366536.907,1,/,Dryandra,358,0.737622821,0.464029122,0.042357419,0.191914796,0.551859018
487241.3387,6366036.907,1,/,Dryandra,310,0.208380306,0.069328675,0.842371645,0.522928186,0.061616579
487241.3387,6365536.907,1,/,Dryandra,352,0.49176336,0.849574459,0.520397195,0.961245154,0.887372193
487241.3387,6365036.907,1,/,Dryandra,312,0.049334676,0.396446935,0.979628623,0.217852343,0.69768189
487241.3387,6364536.907,1,/,Dryandra,329,0.49060489,0.295068251,0.67239553,0.194202359,0.628389558
487241.3387,6364036.907,1,/,Dryandra,328,0.161963411,0.729626813,0.443652804,0.751686324,0.424764775
487241.3387,6363536.907,1,/,Dryandra,358,0.780390491,0.051776174,0.524717715,0.916661035,0.741560533
487741.3387,6366536.907,1,/,Dryandra,330,0.930070855,0.599806199,0.362496916,0.936645297,0.90066986
487741.3387,6366036.907,1,/,Dryandra,366,0.684119997,0.787141834,0.1938242,0.164274861,0.276730667
487741.3387,6365536.907,1,/,Dryandra,303,0.705169468,0.836313795,0.176061874,0.606723659,0.153493841
487741.3387,6365036.907,1,/,Dryandra,311,0.121188094,0.664595651,0.053134949,0.543126696,0.355927014
487741.3387,6364536.907,1,/,Dryandra,318,0.571107629,0.061921219,0.979705419,0.128718168,0.777885015
487741.3387,6364036.907,1,/,Dryandra,319,0.835869509,0.682014314,0.795251738,0.083912824,0.689193037
487741.3387,6363536.907,1,/,Dryandra,380,0.66303133,0.360932984,0.009520837,0.85689134,0.759735923
488241.3387,6366536.907,1,/,Dryandra,305,0.456617949,0.528893603,0.360805708,0.581863041,0.13867033
488241.3387,6366036.907,1,/,Dryandra,353,0.898638183,0.556751391,0.041578328,0.083174406,0.850279492
488241.3387,6365536.907,1,/,Dryandra,349,0.441062152,0.146631383,0.902549723,0.212168421,0.363991261
488241.3387,6365036.907,1,/,Dryandra,317,0.220793762,0.325502361,0.255775436,0.650569325,0.775102258
488241.3387,6364536.907,1,/,Dryandra,336,0.943400233,0.879871424,0.12040465,0.915653592,0.948232831
488241.3387,6364036.907,1,/,Dryandra,351,0.630735749,0.048245041,0.595601118,0.325832142,0.990811573
488241.3387,6363536.907,1,/,Dryandra,351,0.410376714,0.883338679,0.268583124,0.866405879,0.240665422
488741.3387,6366536.907,1,/,Dryandra,374,0.283766066,0.367680291,0.148126165,0.593591926,0.173444189
488741.3387,6366036.907,1,/,Dryandra,329,0.513539048,0.900603073,0.239615486,0.125682623,0.245237263
488741.3387,6365536.907,1,/,Dryandra,377,0.566445933,0.507555772,0.920661793,0.241439665,0.834248713
488741.3387,6365036.907,1,/,Dryandra,343,0.549314123,0.153333054,0.517177383,0.391176274,0.95177449
488741.3387,6364536.907,1,/,Dryandra,303,0.872019051,0.750822885,0.409090339,0.023724733,0.276618677
488741.3387,6364036.907,1,/,Dryandra,336,0.285993539,0.077849451,0.698193976,0.365668083,0.511685169
488741.3387,6363536.907,1,/,Dryandra,379,0.397477663,0.1821436,0.204397492,0.152019135,0.241508522
489241.3387,6366536.907,1,/,Dryandra,393,0.969146806,0.375292515,0.754105761,0.739974721,0.565748322
489241.3387,6366036.907,1,/,Dryandra,390,0.946898978,0.864301319,0.024895834,0.032285532,0.505715548
489241.3387,6365536.907,1,/,Dryandra,302,0.388604967,0.985944987,0.412849295,0.821976226,0.661655448
489241.3387,6365036.907,1,/,Dryandra,373,0.590940458,0.835297079,0.047097111,0.955212494,0.707833288
489241.3387,6364536.907,1,/,Dryandra,339,0.327365905,0.898257503,0.129181141,0.004352508,0.184605111
489241.3387,6364036.907,1,/,Dryandra,332,0.617650109,0.511560185,0.739545883,0.539007555,0.201191185
489241.3387,6363536.907,1,/,Dryandra,382,0.466379023,0.901790288,0.244963687,0.516517388,0.837013566
489741.3387,6366536.907,1,/,Dryandra,318,0.322483297,0.373603891,0.183477447,0.068644105,0.726648488
489741.3387,6366036.907,1,/,Dryandra,349,0.96343632,0.031686003,0.44849054,0.172278763,0.18742488
489741.3387,6365536.907,1,/,Dryandra,386,0.680949447,0.183139639,0.930422184,0.114294163,0.804182639
489741.3387,6365036.907,1,/,Dryandra,374,0.438669764,0.448609275,0.177733936,0.076614714,0.879620972
489741.3387,6364536.907,1,/,Dryandra,340,0.892723783,0.073903826,0.461868615,0.841722024,0.511064481
489741.3387,6364036.907,1,/,Dryandra,317,0.208144646,0.122621336,0.469803593,0.622570751,0.424492523
489741.3387,6363536.907,1,/,Dryandra,330,0.085588417,0.213897486,0.075485807,0.817422653,0.842373454
490241.3387,6366536.907,1,/,Dryandra,360,0.438454877,0.612591632,0.866934289,0.194692004,0.293948752
490241.3387,6366036.907,1,/,Dryandra,335,0.77808775,0.045247405,0.124046111,0.733212041,0.279112721
490241.3387,6365536.907,1,/,Dryandra,341,0.865842263,0.986797394,0.875582849,0.89345093,0.26098046
490241.3387,6365036.907,1,/,Dryandra,324,0.586089838,0.281629958,0.921990163,0.637444632,0.630878781
490241.3387,6364536.907,1,/,Dryandra,354,0.876447627,0.621078502,0.539522693,0.498418653,0.768390692
490241.3387,6364036.907,1,/,Dryandra,377,0.504717253,0.081103112,0.986144041,0.540917439,0.337794472
490241.3387,6363536.907,1,/,Dryandra,336,0.041335405,0.73478352,0.072475875,0.188231682,0.2705401
490741.3387,6366536.907,1,/,Dryandra,337,0.737632205,0.318768652,0.324127585,0.328584756,0.177034414
490741.3387,6366036.907,1,/,Dryandra,330,0.886747733,0.06604542,0.360361204,0.659962278,0.207784201
490741.3387,6365536.907,1,/,Dryandra,349,0.63718606,0.213968746,0.236095535,0.305575508,0.146524788
490741.3387,6365036.907,1,/,Dryandra,355,0.377143976,0.800774057,0.885269658,0.442415962,0.610610547
490741.3387,6364536.907,1,/,Dryandra,335,0.937612095,0.930152275,0.228327265,0.785226513,0.593893222
490741.3387,6364036.907,1,/,Dryandra,342,0.041624214,0.536838751,0.32112607,0.024374702,0.904168644
490741.3387,6363536.907,1,/,Dryandra,394,0.720632198,0.567107242,0.017541217,0.80968264,0.288729554
491241.3387,6366536.907,1,/,Dryandra,337,0.825407175,0.21102581,0.611776255,0.563329689,0.506473389
491241.3387,6366036.907,1,/,Dryandra,365,0.964067445,0.628765418,0.457039126,0.843536961,0.649802249
491241.3387,6365536.907,1,/,Dryandra,364,0.593853884,0.242596084,0.065838068,0.032483999,0.863032351
491241.3387,6365036.907,1,/,Dryandra,335,0.013745923,0.70435325,0.598402298,0.01836296,0.831496278
491241.3387,6364536.907,1,/,Dryandra,377,0.240847775,0.125966984,0.417530521,0.847075878,0.253446705
491241.3387,6364036.907,1,/,Dryandra,383,0.470840641,0.95004854,0.509752225,0.707618586,0.362713688
491241.3387,6363536.907,1,/,Dryandra,330,0.946564785,0.678275492,0.330871738,0.681288775,0.328606182
491241.3387,6363036.907,1,/,Dryandra,383,0.223215104,0.442994053,0.803328593,0.501030285,0.464432094
491741.3387,6366036.907,1,/,Dryandra,321,0.952001931,0.953987648,0.899284014,0.410512042,0.06795324
491741.3387,6365536.907,1,/,Dryandra,329,0.582042849,0.277274809,0.697104322,0.072089,0.90013431
491741.3387,6365036.907,1,/,Dryandra,348,0.660981454,0.330326026,0.942793292,0.242727575,0.440849802
491741.3387,6364536.907,1,/,Dryandra,358,0.076410804,0.829586981,0.813550783,0.224222058,0.657707108
491741.3387,6364036.907,1,/,Dryandra,370,0.84575956,0.124090406,0.418655042,0.353883909,0.530655136
491741.3387,6363536.907,1,/,Dryandra,368,0.758442463,0.038233852,0.59250191,0.975640424,0.079641195
491741.3387,6363036.907,1,/,Dryandra,383,0.584506706,0.835611461,0.913807351,0.637373095,0.778634899
491741.3387,6362536.907,1,/,Dryandra,360,0.794586388,0.165704487,0.079540233,0.84847586,0.737785281
492241.3387,6366036.907,1,/,Dryandra,375,0.160196561,0.472937873,0.370525755,0.089363077,0.89683897
492241.3387,6365536.907,1,/,Dryandra,397,0.817101993,0.299720062,0.075942682,0.815247209,0.289495826
492241.3387,6365036.907,1,/,Dryandra,332,0.712094761,0.936818723,0.117492007,0.829863039,0.318073731
492241.3387,6364536.907,1,/,Dryandra,336,0.115036476,0.089615149,0.041292774,0.339033073,0.611221994
492241.3387,6364036.907,1,/,Dryandra,344,0.194962726,0.824376181,0.292271381,0.616078209,0.6805725
492241.3387,6363536.907,1,/,Dryandra,352,0.44550325,0.172848314,0.820929157,0.822370597,0.299821886
492241.3387,6363036.907,1,/,Dryandra,366,0.9708658,0.924638746,0.069917354,0.715733238,0.532758107
492241.3387,6362536.907,1,/,Dryandra,337,0.846552374,0.138513859,0.428210476,0.303802176,0.381867591
492241.3387,6362036.907,1,/,Dryandra,311,0.47860609,0.554084579,0.690767994,0.187243405,0.564928293
492741.3387,6366036.907,1,/,Dryandra,300,0.176211042,0.049965754,0.753345141,0.006112731,0.365669717
492741.3387,6365536.907,1,/,Dryandra,306,0.273513954,0.736239389,0.911276278,0.986105613,0.691494354
492741.3387,6365036.907,1,/,Dryandra,331,0.502258699,0.911925193,0.155245571,0.135552503,0.102864541
492741.3387,6364536.907,1,/,Dryandra,317,0.445586686,0.934383127,0.190555709,0.758145807,0.086569602
492741.3387,6364036.907,1,/,Dryandra,344,0.811752256,0.953847483,0.635080709,0.491546733,0.555527827
492741.3387,6363536.907,1,/,Dryandra,382,0.294217901,0.438402777,0.559987963,0.392906856,0.480587026
492741.3387,6363036.907,1,/,Dryandra,363,0.014596289,0.947530708,0.303163377,0.069103291,0.914051343
492741.3387,6362536.907,1,/,Dryandra,312,0.273538876,0.056573192,0.325648462,0.367762867,0.068225047
492741.3387,6362036.907,1,/,Dryandra,370,0.764790028,0.152849772,0.102453395,0.24788989,0.928983268
492741.3387,6361536.907,1,/,Dryandra,388,0.215127876,0.855418552,0.651472889,0.668816054,0.735638706
492741.3387,6361036.907,1,/,Dryandra,333,0.403206372,0.324855234,0.83433111,0.669803296,0.3664469
493241.3387,6366036.907,1,/,Dryandra,321,0.266355279,0.536332692,0.309284048,0.336321638,0.735774702
493241.3387,6365536.907,1,/,Dryandra,337,0.862039168,0.626341727,0.139600732,0.033533147,0.538328541
493241.3387,6365036.907,1,/,Dryandra,395,0.088679296,0.051939038,0.891179593,0.985978343,0.943421963
493241.3387,6364536.907,1,/,Dryandra,388,0.074535163,0.582757775,0.945940738,0.111730101,0.768681693
493241.3387,6364036.907,1,/,Dryandra,399,0.481828091,0.459958565,0.729115253,0.573046301,0.740177966
493241.3387,6363536.907,1,/,Dryandra,352,0.240344413,0.356179898,0.112756499,0.205570676,0.69688407
493241.3387,6363036.907,1,/,Dryandra,336,0.185228804,0.404405156,0.469740156,0.963664336,0.624488877
493241.3387,6362536.907,1,/,Dryandra,371,0.280067667,0.688142606,0.670480735,0.740820209,0.277340091
493241.3387,6362036.907,1,/,Dryandra,381,0.955987805,0.06216285,0.940187935,0.514578824,0.313894652
493241.3387,6361536.907,1,/,Dryandra,389,0.171758087,0.622585964,0.588962015,0.38523446,0.464677603
493241.3387,6361036.907,1,/,Dryandra,334,0.319491979,0.310902831,0.314674356,0.630788946,0.274066666
493241.3387,6360536.907,1,/,Dryandra,318,0.020428641,0.14022684,0.998049599,0.475289011,0.663169688
493241.3387,6360036.907,1,/,Dryandra,361,0.423345788,0.586361845,0.408196472,0.541786843,0.331113541
493741.3387,6366036.907,1,/,Dryandra,363,0.82144226,0.312825747,0.358086536,0.389632078,0.254816275
493741.3387,6365536.907,1,/,Dryandra,392,0.869477984,0.743972646,0.767612204,0.281577513,0.00955495
493741.3387,6365036.907,1,/,Dryandra,355,0.537520368,0.446038722,0.279025551,0.64671969,0.814768659
493741.3387,6364536.907,1,/,Dryandra,303,0.911161488,0.187782431,0.694632347,0.929528462,0.513382175
493741.3387,6364036.907,1,/,Dryandra,335,0.426406673,0.779092864,0.63077144,0.017633592,0.721378283
493741.3387,6363536.907,1,/,Dryandra,354,0.376585842,0.848135039,0.385785902,0.357065486,0.702711046
493741.3387,6363036.907,1,/,Dryandra,312,0.696809735,0.774184152,0.999788924,0.097019754,0.718143904
493741.3387,6362536.907,1,/,Dryandra,381,0.93872788,0.16621526,0.804882405,0.279744645,0.173864428
493741.3387,6362036.907,1,/,Dryandra,383,0.721989852,0.456255583,0.929951096,0.243630549,0.398545106
493741.3387,6361536.907,1,/,Dryandra,358,0.618760315,0.417613564,0.386428477,0.882924608,0.301222635
493741.3387,6361036.907,1,/,Dryandra,365,0.027961008,0.189881812,0.436019898,0.921557958,0.944403302
493741.3387,6360536.907,1,/,Dryandra,374,0.894952359,0.071019838,0.791069588,0.373386273,0.658378421
493741.3387,6360036.907,1,/,Dryandra,389,0.309525927,0.846910497,0.09595068,0.028094155,0.110181923
494241.3387,6366036.907,1,/,Dryandra,304,0.598375037,0.808896362,0.104458234,0.10825059,0.822393763
494241.3387,6365536.907,1,/,Dryandra,313,0.986019187,0.465265974,0.80642786,0.755016011,0.690426429
494241.3387,6365036.907,1,/,Dryandra,326,0.851463872,0.552169433,0.029267802,0.44854094,0.250498803
494241.3387,6364536.907,1,/,Dryandra,353,0.672888863,0.992018568,0.550470665,0.261570511,0.796396306
494241.3387,6364036.907,1,/,Dryandra,391,0.312683355,0.47530317,0.351524293,0.196480991,0.96327645
494241.3387,6363536.907,1,/,Dryandra,333,0.747153363,0.619115511,0.649335315,0.698748218,0.438628279
494241.3387,6363036.907,1,/,Dryandra,375,0.293546722,0.934438356,0.161954732,0.273114133,0.950051807
494241.3387,6362536.907,1,/,Dryandra,379,0.889305919,0.133016041,0.132983624,0.281032553,0.27717385
494241.3387,6362036.907,1,/,Dryandra,397,0.104894081,0.546220703,0.246796219,0.590249987,0.362698435
494241.3387,6361536.907,1,/,Dryandra,317,0.189845318,0.509581286,0.986898944,0.420171955,0.924240521
494241.3387,6361036.907,1,/,Dryandra,387,0.604617359,0.271025851,0.900182801,0.11390221,0.199563468
494241.3387,6360536.907,1,/,Dryandra,352,0.876487752,0.659614796,0.868653058,0.547068243,0.576115808
494241.3387,6360036.907,1,/,Dryandra,393,0.391401622,0.278261352,0.359567824,0.376222597,0.974227486
494241.3387,6359536.907,1,/,Dryandra,347,0.030037669,0.142951277,0.433230976,0.472607861,0.88831569
494741.3387,6365036.907,1,/,Dryandra,387,0.280646201,0.153161982,0.418452116,0.387211442,0.845437508
494741.3387,6364536.907,1,/,Dryandra,388,0.1748278,0.858969114,0.498164174,0.199709985,0.902572258
494741.3387,6364036.907,1,/,Dryandra,368,0.802130636,0.687895536,0.0074909,0.326614079,0.056562917
494741.3387,6363536.907,1,/,Dryandra,393,0.727805203,0.322893988,0.379317174,0.447768374,0.561617385
494741.3387,6363036.907,1,/,Dryandra,382,0.657816096,0.515477725,0.164953168,0.990666971,0.811102561
494741.3387,6362536.907,1,/,Dryandra,343,0.179818888,0.919899913,0.994361125,0.722933799,0.825783392
494741.3387,6362036.907,1,/,Dryandra,371,0.335911543,0.028245673,0.414464338,0.433181087,0.89850193
494741.3387,6361536.907,1,/,Dryandra,394,0.821362939,0.463670762,0.66385784,0.194977991,0.506828311
494741.3387,6361036.907,1,/,Dryandra,392,0.599394649,0.555856781,0.121325497,0.258531676,0.002013584
494741.3387,6360536.907,1,/,Dryandra,357,0.349663582,0.024660126,0.257881512,0.354400311,0.282708472
494741.3387,6360036.907,1,/,Dryandra,376,0.323269905,0.062907529,0.241500906,0.357060681,0.066628207
494741.3387,6359536.907,1,/,Dryandra,399,0.528072203,0.034847689,0.794200938,0.458063391,0.741947017
495241.3387,6364036.907,1,/,Dryandra,380,0.21405882,0.438765354,0.199045988,0.314799979,0.275843307
495241.3387,6363536.907,1,/,Dryandra,303,0.637144472,0.192984179,0.99727145,0.762644738,0.676944611
495241.3387,6363036.907,1,/,Dryandra,373,0.09352138,0.492376869,0.790340755,0.702610078,0.625658728
495241.3387,6362536.907,1,/,Dryandra,362,0.882124669,0.878037044,0.713187911,0.296751379,0.5464824
495241.3387,6362036.907,1,/,Dryandra,312,0.753096533,0.747903324,0.370156581,0.807581049,0.367610472
